raceId,driverId,vueltas_totales,tiempo_vuelta_promedio_seg,tiempo_vuelta_mas_rapida_seg,paradas_totales,tiempo_total_boxes_seg,tiempo_promedio_parada_seg
871,39,29,129.79789655172414,119.113,2.0,46.476,23.238
871,155,44,124.19656818181818,115.598,3.0,71.023,23.674333333333333
871,807,44,122.19029545454545,113.76,2.0,42.848,21.424
871,808,43,124.94946511627907,116.741,2.0,47.152,23.576
871,811,44,123.18315909090909,112.822,2.0,43.72,21.86
871,813,4,177.3245,171.174,1.0,21.842,21.842
871,814,44,123.00711363636363,114.562,2.0,42.516999999999996,21.258499999999998
871,817,44,122.98890909090909,114.605,2.0,41.346999999999994,20.673499999999997
871,818,44,122.8953409090909,113.995,2.0,41.737,20.8685
871,819,43,126.04590697674418,117.939,1.0,21.611,21.611
872,1,53,90.21171698113208,88.427,1.0,20.736,20.736
872,3,53,90.84473584905659,87.239,2.0,44.2,22.1
872,4,53,90.60028301886793,88.835,1.0,21.515,21.515
872,5,52,92.35230769230769,89.399,2.0,44.647,22.3235
872,8,53,90.79437735849058,89.109,1.0,21.73,21.73
872,10,52,93.09294230769231,89.888,2.0,51.328,25.664
872,13,53,90.7714716981132,88.914,1.0,22.161,22.161
872,17,51,91.7697843137255,89.202,1.0,21.556,21.556
872,18,32,91.09421875,88.926,1.0,23.375,23.375
872,20,47,91.0069574468085,88.713,2.0,37.311,18.6555
872,30,53,90.80150943396225,87.718,2.0,44.557,22.2785
872,37,52,93.32432692307692,90.398,1.0,23.488,23.488
872,39,52,93.61025,91.086,1.0,31.745,31.745
872,155,53,91.03998113207547,89.032,1.0,22.874,22.874
872,807,50,91.52758,88.578,1.0,22.746,22.746
872,808,52,92.3561346153846,89.066,2.0,44.992999999999995,22.496499999999997
872,811,53,91.12009433962264,88.742,1.0,22.985,22.985
872,813,53,91.13024528301887,88.053,2.0,44.784,22.392
872,814,53,90.98637735849057,89.068,1.0,22.19,22.19
872,815,53,90.29390566037736,87.562,1.0,22.472,22.472
872,816,53,91.64305660377359,88.677,1.0,21.962,21.962
872,817,53,91.16107547169811,88.621,1.0,21.72,21.72
872,818,8,93.734625,91.962,,,
872,819,52,92.56615384615384,89.753,2.0,46.085,23.0425
873,1,22,117.81268181818183,115.541,1.0,29.124,29.124
873,3,59,123.06657627118643,113.897,2.0,59.233000000000004,29.616500000000002
873,4,59,122.73510169491526,112.709,2.0,58.747,29.3735
873,5,59,124.30696610169491,115.106,3.0,90.771,30.257
873,8,59,123.08310169491526,113.785,2.0,59.039,29.5195
873,10,59,124.03494915254238,116.057,2.0,62.992000000000004,31.496000000000002
873,13,59,123.20293220338984,113.997,3.0,90.816,30.272000000000002
873,17,59,123.27659322033898,112.778,3.0,87.985,29.328333333333333
873,18,59,122.62886440677966,112.625,2.0,59.681,29.8405
873,20,59,122.47701694915254,112.134,2.0,60.254000000000005,30.127000000000002
873,30,38,124.49592105263157,116.047,2.0,61.217,30.6085
873,37,58,124.64777586206897,117.671,3.0,109.768,36.589333333333336
873,39,30,122.72723333333333,118.507,1.0,32.436,32.436
873,154,59,123.09901694915254,114.123,2.0,63.833,31.9165
873,155,59,124.12347457627118,111.69,3.0,97.681,32.56033333333333
873,807,59,124.16198305084745,111.033,3.0,95.577,31.858999999999998
873,808,57,127.353,115.14,4.0,138.048,34.512
873,811,57,123.66631578947369,113.61,3.0,91.82900000000001,30.60966666666667
873,813,36,122.59066666666668,115.12,3.0,91.755,30.584999999999997
873,814,59,122.8001186440678,112.931,2.0,61.055,30.5275
873,815,59,123.33496610169492,113.726,2.0,60.26,30.13
873,817,59,123.25362711864408,114.267,2.0,60.781000000000006,30.390500000000003
873,818,38,124.48581578947368,113.51,2.0,60.397,30.1985
873,819,59,124.72998305084745,116.486,2.0,61.480999999999995,30.740499999999997
874,1,53,101.56098113207547,97.76,2.0,40.942,20.471
874,5,52,103.38667307692307,98.043,2.0,45.494,22.747
874,8,53,101.6352075471698,97.886,2.0,42.123000000000005,21.061500000000002
874,10,52,103.55084615384615,98.756,2.0,42.182,21.091
874,13,53,101.07322641509434,96.894,2.0,41.714,20.857
874,17,53,101.71541509433962,97.128,2.0,53.153000000000006,26.576500000000003
874,18,53,101.15735849056604,96.606,2.0,41.332,20.666
874,20,53,100.68381132075471,95.774,2.0,40.854,20.427
874,30,53,101.9624716981132,96.942,2.0,41.022000000000006,20.511000000000003
874,37,52,104.4491153846154,99.351,2.0,48.774,24.387
874,39,32,106.2735625,101.388,1.0,23.227,23.227
874,154,51,103.00643137254902,98.277,3.0,83.265,27.755
874,155,53,101.1467924528302,96.679,2.0,41.545,20.7725
874,807,53,101.64907547169811,97.938,2.0,42.695,21.3475
874,808,52,104.33394230769231,98.344,3.0,56.985,18.995
874,811,53,102.35756603773585,96.819,4.0,84.764,21.191
874,813,53,101.67181132075471,97.771,2.0,42.479,21.2395
874,814,53,102.2585283018868,97.535,2.0,42.407,21.2035
874,815,18,106.09055555555557,98.983,1.0,21.273,21.273
874,817,53,101.94643396226415,97.455,2.0,43.459999999999994,21.729999999999997
874,818,53,102.35635849056604,97.533,2.0,43.959,21.9795
874,819,37,106.42464864864866,100.493,2.0,63.848,31.924
875,1,55,106.69714545454546,102.721,3.0,59.862,19.954
875,3,1,118.108,118.108,,,
875,4,55,105.50172727272728,102.442,2.0,40.019999999999996,20.009999999999998
875,5,54,108.5580925925926,104.955,2.0,43.385000000000005,21.692500000000003
875,8,55,105.91618181818183,102.822,2.0,41.223,20.6115
875,10,54,108.75462962962963,105.236,2.0,42.828,21.414
875,13,55,105.61489090909092,102.242,2.0,41.462,20.731
875,17,55,105.39785454545454,102.037,2.0,39.427,19.7135
875,20,55,105.2482,102.499,2.0,39.631,19.8155
875,30,55,106.87076363636365,103.184,2.0,40.363,20.1815
875,37,16,111.84175,109.861,,,
875,39,53,110.79075471698113,107.068,1.0,22.749,22.749
875,154,55,106.24478181818182,102.783,2.0,42.616,21.308
875,155,16,115.45825,107.066,2.0,46.989000000000004,23.494500000000002
875,807,55,106.07185454545454,102.645,2.0,43.107,21.5535
875,808,54,108.35957407407408,105.013,2.0,43.858999999999995,21.929499999999997
875,811,55,107.01005454545455,103.411,2.0,44.699,22.3495
875,813,55,106.97409090909092,102.679,1.0,21.137,21.137
875,814,55,106.78361818181818,103.517,2.0,41.022999999999996,20.511499999999998
875,815,55,106.70387272727272,102.495,2.0,45.175,22.5875
875,817,55,106.55341818181819,103.148,2.0,40.955,20.4775
875,818,55,106.51345454545455,102.721,2.0,42.053,21.0265
875,819,53,109.27103773584905,104.462,2.0,43.321,21.6605
876,1,60,91.41088333333333,88.944,1.0,20.852,20.852
876,3,60,92.54063333333333,89.492,1.0,21.49,21.49
876,4,60,91.33635000000001,88.63,1.0,20.8,20.8
876,5,59,94.08725423728814,90.786,1.0,22.967,22.967
876,8,60,91.93285,89.354,1.0,21.404,21.404
876,10,58,94.75079310344827,91.721,1.0,27.303,27.303
876,13,60,91.92363333333333,89.283,1.0,21.1,21.1
876,17,60,91.39935000000001,89.029,1.0,20.808,20.808
876,18,60,91.61683333333333,88.203,1.0,21.509,21.509
876,20,60,91.17906666666667,88.723,1.0,20.707,20.707
876,30,55,94.23776363636364,89.23,2.0,46.358000000000004,23.179000000000002
876,37,42,95.95388095238094,92.864,1.0,23.83,23.83
876,39,58,95.44387931034483,92.161,1.0,24.544,24.544
876,154,60,92.11411666666667,89.522,1.0,20.976,20.976
876,155,60,92.62065,89.204,1.0,22.726,22.726
876,807,60,92.0957,89.23,1.0,21.654,21.654
876,808,59,93.94028813559322,91.163,1.0,22.445,22.445
876,811,60,92.42864999999999,88.431,1.0,22.047,22.047
876,813,59,93.77003389830509,90.067,2.0,50.056,25.028
876,814,60,92.55931666666666,89.086,1.0,23.948,23.948
876,815,20,97.5186,92.208,2.0,45.843999999999994,22.921999999999997
876,817,60,92.61346666666665,89.44,1.0,22.637,22.637
876,818,59,93.76005084745762,90.091,2.0,46.755,23.3775
876,819,59,94.2597627118644,91.366,1.0,22.692,22.692
877,1,19,123.225,107.266,,,
877,3,7,115.42271428571429,109.34,1.0,29.277,29.277
877,4,55,115.62761818181818,104.09,1.0,19.368,19.368
877,5,55,116.48056363636363,107.115,1.0,23.032,23.032
877,8,55,115.61212727272728,104.458,1.0,20.278,20.278
877,10,55,116.6389090909091,107.661,1.0,19.884,19.884
877,13,55,116.02841818181818,105.7,1.0,19.585,19.585
877,17,37,116.77275675675676,106.959,1.0,19.066,19.066
877,18,55,115.7537090909091,104.533,1.0,19.455,19.455
877,20,55,115.68781818181817,103.964,2.0,44.879999999999995,22.439999999999998
877,30,55,116.12258181818181,105.225,2.0,40.971000000000004,20.485500000000002
877,37,55,116.91718181818182,108.619,1.0,22.272,22.272
877,39,7,115.12642857142856,112.238,,,
877,154,37,116.72602702702703,107.521,2.0,47.074,23.537
877,155,55,115.97714545454546,105.423,1.0,19.529,19.529
877,808,55,116.78658181818182,108.308,1.0,20.769,20.769
877,811,55,116.04016363636363,105.693,1.0,22.587,22.587
877,813,55,115.84861818181818,104.833,1.0,20.723,20.723
877,814,55,116.0514,105.617,3.0,66.76400000000001,22.25466666666667
877,815,55,116.64427272727272,105.41,3.0,79.775,26.59166666666667
877,817,55,116.11145454545455,105.903,2.0,41.353,20.6765
877,818,55,116.24678181818182,106.113,2.0,40.204,20.102
877,819,41,118.7570243902439,109.079,1.0,21.941,21.941
878,1,56,102.7726607142857,99.709,1.0,20.814,20.814
878,3,56,104.299625,100.428,1.0,21.346,21.346
878,4,56,103.47317857142856,99.672,1.0,24.439,24.439
878,5,55,106.22590909090908,103.072,1.0,22.713,22.713
878,8,56,103.92310714285715,99.474,1.0,24.84,24.84
878,10,55,106.24441818181818,103.324,1.0,23.092,23.092
878,13,56,103.59432142857143,99.402,1.0,21.52,21.52
878,17,16,105.1954375,103.599,,,
878,18,56,103.780375,100.15,1.0,21.445,21.445
878,20,56,102.78471428571429,99.347,1.0,20.904,20.904
878,30,55,105.06576363636364,100.923,2.0,43.56,21.78
878,37,54,107.91785185185185,104.664,1.0,24.798,24.798
878,39,54,108.13783333333333,104.508,1.0,24.497,24.497
878,154,56,104.02825,100.625,1.0,21.19,21.19
878,155,55,104.8678,100.315,1.0,24.079,24.079
878,807,56,104.090375,101.048,1.0,22.099,22.099
878,808,55,106.0868,102.824,1.0,22.762,22.762
878,811,56,104.11432142857143,100.745,1.0,22.143,22.143
878,813,56,104.1034642857143,100.719,1.0,22.342,22.342
878,814,55,105.04416363636363,100.594,2.0,44.942,22.471
878,815,56,104.27875,100.701,1.0,22.079,22.079
878,817,56,104.28821428571429,100.772,1.0,22.651,22.651
878,818,14,108.02671428571429,104.775,,,
878,819,54,106.88196296296296,102.481,1.0,22.379,22.379
879,1,54,87.26598148148148,78.069,2.0,46.016000000000005,23.008000000000003
879,3,70,90.91931428571428,80.266,4.0,100.854,25.2135
879,4,71,89.09028169014086,78.623,3.0,67.334,22.444666666666667
879,5,70,90.82207142857143,79.256,5.0,129.292,25.8584
879,8,70,90.33745714285713,79.444,3.0,76.581,25.527
879,10,70,90.94548571428571,79.686,4.0,93.053,23.26325
879,13,71,89.10240845070423,78.879,3.0,66.703,22.234333333333336
879,17,71,89.12101408450704,78.903,3.0,65.365,21.78833333333333
879,18,71,89.05149295774648,78.108,2.0,43.006,21.503
879,20,71,89.1846338028169,79.09,4.0,93.201,23.30025
879,30,71,89.21919718309859,80.158,4.0,92.536,23.134
879,37,69,91.65878260869565,81.085,4.0,102.245,25.56125
879,39,69,92.12726086956522,81.544,4.0,104.957,26.23925
879,154,5,85.321,82.184,,,
879,155,71,89.49163380281689,78.973,3.0,84.343,28.114333333333335
879,807,71,89.13188732394366,78.21,3.0,57.725,19.241666666666667
879,808,70,90.42725714285714,80.528,3.0,73.185,24.395
879,813,1,90.97,90.97,,,
879,814,68,88.83629411764706,79.314,3.0,72.089,24.029666666666667
879,817,70,90.47124285714285,79.308,5.0,110.36,22.072
879,818,71,89.45505633802817,78.983,4.0,91.701,22.92525
879,819,70,90.4515142857143,80.31,3.0,70.255,23.418333333333333
880,1,58,93.94458620689655,89.759,3.0,65.94800000000001,21.98266666666667
880,3,26,95.1538076923077,92.259,1.0,22.274,22.274
880,4,58,93.37372413793103,89.56,3.0,65.102,21.700666666666667
880,8,58,93.15905172413792,89.274,2.0,44.89,22.445
880,13,58,93.73796551724138,90.239,3.0,64.774,21.591333333333335
880,16,58,94.28091379310345,90.71,2.0,45.442,22.721
880,17,58,93.96594827586208,89.732,3.0,67.472,22.490666666666666
880,18,58,94.56646551724138,90.198,3.0,67.391,22.46366666666667
880,20,58,93.5443275862069,90.409,3.0,66.107,22.035666666666668
880,154,58,94.58593103448275,90.395,3.0,66.906,22.302000000000003
880,813,24,97.001,92.915,1.0,23.099,23.099
880,814,58,94.33920689655173,90.894,2.0,46.061,23.0305
880,815,58,94.59641379310345,89.926,3.0,67.386,22.462
880,817,39,95.9592564102564,90.881,2.0,47.611999999999995,23.805999999999997
880,818,58,94.60486206896552,89.498,3.0,70.922,23.640666666666664
880,819,56,96.76596428571429,92.261,2.0,46.903,23.4515
880,820,56,97.37951785714286,92.21,3.0,90.35,30.116666666666664
880,821,57,95.30380701754386,91.415,2.0,44.631,22.3155
880,822,57,95.43452631578948,90.652,3.0,70.803,23.601
880,823,56,97.85498214285714,92.636,3.0,71.855,23.951666666666668
880,824,57,96.51394736842106,90.454,3.0,69.42699999999999,23.14233333333333
881,1,56,106.22967857142856,101.001,4.0,89.218,22.3045
881,3,56,106.237875,100.755,4.0,86.423,21.60575
881,4,1,125.239,125.239,,,
881,8,56,106.87785714285714,101.769,3.0,70.485,23.495
881,13,56,106.47016071428571,99.805,4.0,86.569,21.64225
881,16,27,113.80870370370371,102.791,2.0,127.234,63.617
881,17,56,106.08891071428572,100.685,4.0,83.396,20.849
881,18,53,108.20867924528301,100.556,3.0,148.309,49.43633333333333
881,20,56,106.01216071428571,100.446,4.0,84.713,21.17825
881,154,56,106.64723214285715,101.226,3.0,66.302,22.10066666666667
881,807,56,106.959375,100.727,4.0,90.522,22.6305
881,813,45,109.93104444444444,103.465,3.0,80.00099999999999,26.666999999999998
881,814,22,117.39527272727273,103.094,2.0,166.837,83.4185
881,815,56,107.30425,99.199,4.0,85.181,21.29525
881,817,51,108.56111764705882,102.581,3.0,66.812,22.270666666666667
881,818,56,107.56794642857143,100.492,3.0,92.55600000000001,30.852000000000004
881,819,55,109.62490909090909,102.942,4.0,116.66,29.165
881,820,54,110.26825925925925,103.15,4.0,97.419,24.35475
881,821,55,108.02170909090908,100.929,4.0,91.908,22.977
881,822,56,107.59448214285715,101.373,3.0,75.94200000000001,25.314000000000004
881,823,55,109.78825454545455,103.157,4.0,93.82,23.455
881,824,55,109.00232727272727,102.423,4.0,94.65299999999999,23.663249999999998
882,1,56,103.5583392857143,99.981,3.0,60.563,20.18766666666667
882,3,21,109.13847619047618,103.378,3.0,64.92,21.64
882,4,56,103.33830357142857,99.506,3.0,61.252,20.417333333333335
882,8,56,103.519875,99.955,3.0,61.976,20.658666666666665
882,13,56,104.06735714285715,100.284,3.0,60.229,20.076333333333334
882,16,5,107.81,104.257,,,
882,17,15,106.63053333333335,103.416,2.0,48.242999999999995,24.121499999999997
882,18,56,103.96839285714286,98.058,2.0,39.76,19.88
882,20,56,103.5619642857143,96.808,3.0,59.598,19.866
882,154,56,104.29228571428571,100.563,3.0,60.478,20.159333333333333
882,807,56,104.34898214285714,100.63,3.0,63.122,21.040666666666667
882,813,56,105.04282142857143,100.968,3.0,63.293,21.097666666666665
882,814,56,104.25051785714285,100.101,3.0,60.748999999999995,20.249666666666666
882,815,56,104.47866071428571,101.281,2.0,40.222,20.111
882,817,56,104.10064285714286,100.24,3.0,65.611,21.870333333333335
882,818,56,104.63480357142856,100.138,3.0,61.928,20.642666666666667
882,819,55,105.4704,101.997,3.0,64.742,21.58066666666667
882,820,55,106.12265454545454,101.978,3.0,71.305,23.768333333333334
882,821,4,106.8475,104.775,,,
882,822,56,105.01439285714285,98.2,3.0,65.321,21.773666666666667
882,823,55,106.69074545454545,102.357,3.0,62.715,20.905
882,824,55,105.43305454545455,101.537,3.0,66.556,22.185333333333332
883,1,57,101.67943859649122,98.204,3.0,65.116,21.705333333333332
883,3,57,101.78287719298245,97.588,4.0,86.018,21.5045
883,4,57,101.72056140350878,97.204,4.0,86.803,21.70075
883,8,57,101.22121052631579,98.164,2.0,44.438,22.219
883,13,57,102.57652631578948,98.839,4.0,92.713,23.17825
883,16,57,102.40731578947369,97.07,3.0,71.04,23.680000000000003
883,17,57,101.71477192982456,98.557,3.0,64.05,21.349999999999998
883,18,57,101.87945614035087,97.743,4.0,87.913,21.97825
883,20,57,101.06136842105262,96.961,3.0,64.856,21.618666666666666
883,154,57,101.40359649122807,97.627,3.0,67.769,22.58966666666667
883,807,57,102.3408947368421,98.77,3.0,66.87,22.290000000000003
883,813,57,102.22715789473683,98.962,3.0,67.459,22.486333333333334
883,814,57,101.44254385964913,98.336,2.0,44.484,22.242
883,815,57,101.69291228070176,97.913,3.0,63.951,21.317
883,817,56,102.97471428571428,99.579,3.0,67.18,22.393333333333334
883,818,16,112.1510625,103.107,1.0,41.485,41.485
883,819,56,103.14905357142857,99.546,3.0,68.751,22.917
883,820,56,104.0434642857143,99.279,4.0,95.44200000000001,23.860500000000002
883,821,56,103.15958928571429,98.202,4.0,94.783,23.69575
883,822,57,102.49138596491227,98.192,3.0,74.974,24.991333333333333
883,823,55,105.74067272727272,99.334,5.0,119.301,23.8602
883,824,56,103.82410714285714,98.756,4.0,94.4,23.6
884,1,65,91.80869230769231,87.895,4.0,81.307,20.32675
884,3,66,91.28206060606061,87.591,3.0,58.798,19.599333333333334
884,4,66,90.25145454545455,86.681,4.0,76.851,19.21275
884,8,66,90.39293939393939,86.757,3.0,59.905,19.968333333333334
884,13,66,90.64613636363637,86.394,4.0,77.19,19.2975
884,16,65,91.816,86.564,4.0,136.85399999999998,34.213499999999996
884,17,66,90.97816666666667,87.017,4.0,76.92,19.23
884,18,66,91.45609090909092,87.957,3.0,57.296,19.098666666666666
884,20,66,90.83134848484848,87.036,4.0,75.559,18.88975
884,154,8,97.4195,91.136,,,
884,807,65,92.11018461538461,86.586,6.0,135.005,22.500833333333333
884,813,65,92.0883076923077,87.849,5.0,97.133,19.4266
884,814,66,91.29672727272728,86.776,4.0,79.71000000000001,19.927500000000002
884,815,66,91.4899090909091,87.251,4.0,79.687,19.92175
884,817,65,91.72926153846153,88.083,4.0,79.25,19.8125
884,818,52,93.38542307692308,88.231,4.0,95.54499999999999,23.886249999999997
884,819,65,92.8837076923077,89.362,3.0,62.806000000000004,20.935333333333336
884,820,64,93.56609375,88.011,3.0,68.21600000000001,22.73866666666667
884,821,65,91.73393846153846,86.217,4.0,81.538,20.3845
884,822,65,92.84676923076924,89.747,3.0,61.612,20.537333333333333
884,823,21,99.91266666666667,90.597,2.0,43.715,21.8575
884,824,64,93.1384375,88.884,4.0,90.384,22.596
885,1,78,106.23012820512821,78.133,1.0,24.801,24.801
885,3,78,106.052,78.327,1.0,25.2,25.2
885,4,78,106.3947435897436,79.34,1.0,24.489,24.489
885,8,78,106.521,77.392,2.0,49.545,24.7725
885,13,28,84.28967857142857,80.064,1.0,25.331,25.331
885,16,78,106.32734615384615,78.292,1.0,25.274,25.274
885,17,78,106.13294871794872,78.262,1.0,24.316,24.316
885,18,78,106.34819230769232,78.72,1.0,24.585,24.585
885,20,78,106.10184615384615,76.577,1.0,24.375,24.375
885,154,63,111.51014285714285,80.969,2.0,64.545,32.2725
885,807,78,106.59779487179487,79.853,1.0,24.974,24.974
885,813,44,89.06668181818182,80.881,2.0,66.65299999999999,33.326499999999996
885,814,78,106.40594871794872,79.215,1.0,25.643,25.643
885,815,72,108.57036111111111,79.53,1.0,24.672,24.672
885,817,61,111.1317049180328,79.426,1.0,25.225,25.225
885,818,78,106.40101282051283,79.151,1.0,24.827,24.827
885,819,7,85.71485714285714,82.772,,,
885,820,78,106.69155128205128,79.016,3.0,71.088,23.695999999999998
885,821,78,106.606,78.685,2.0,51.29,25.645
885,822,78,106.59932051282051,80.921,1.0,29.063,29.063
885,823,78,106.85443589743589,80.494,3.0,86.638,28.879333333333335
885,824,58,114.19639655172415,80.617,2.0,50.313,25.1565
886,1,70,79.2155,76.354,2.0,41.535,20.7675
886,3,70,79.98382857142857,76.534,3.0,63.416,21.138666666666666
886,4,70,79.19358571428572,76.203,2.0,41.147999999999996,20.573999999999998
886,8,69,80.60350724637682,77.766,1.0,25.182,25.182
886,13,69,80.56450724637682,76.939,2.0,40.845,20.4225
886,16,69,80.63943478260869,77.694,3.0,58.278000000000006,19.426000000000002
886,17,70,79.35534285714286,76.182,2.0,43.425,21.7125
886,18,69,80.6960579710145,77.458,1.0,20.212,20.212
886,20,70,78.98775714285713,76.561,2.0,41.733000000000004,20.866500000000002
886,154,69,80.87727536231884,77.607,2.0,42.43300000000001,21.216500000000003
886,807,45,82.07877777777779,79.056,2.0,42.637,21.3185
886,813,68,81.92701470588234,78.105,3.0,60.64,20.213333333333335
886,814,69,80.53560869565217,77.841,1.0,21.066,21.066
886,815,69,80.6580579710145,77.369,2.0,41.232,20.616
886,817,68,81.4060588235294,78.257,2.0,42.538,21.269
886,818,69,80.39959420289854,77.909,2.0,42.638999999999996,21.319499999999998
886,819,67,82.53728358208956,79.38,2.0,44.217,22.1085
886,820,67,82.85285074626866,79.566,1.0,21.374,21.374
886,821,63,81.86490476190477,79.478,2.0,43.541,21.7705
886,822,69,81.19542028985508,78.004,2.0,46.66,23.33
886,823,43,85.91727906976743,81.811,4.0,97.928,24.482
886,824,68,82.24638235294117,78.873,1.0,21.378,21.378
887,1,52,107.44638461538462,94.159,2.0,53.661,26.8305
887,3,52,107.29723076923077,93.531,3.0,75.319,25.106333333333335
887,4,52,107.43423076923077,94.09,3.0,74.379,24.793000000000003
887,8,52,107.51371153846154,95.384,2.0,49.42,24.71
887,13,52,107.57748076923076,95.273,4.0,109.162,27.2905
887,16,52,107.6113653846154,95.684,2.0,49.965,24.9825
887,17,52,107.3119423076923,93.401,3.0,80.702,26.900666666666666
887,18,52,107.7966346153846,95.853,2.0,49.102000000000004,24.551000000000002
887,20,41,106.39034146341463,94.486,2.0,48.251,24.1255
887,154,51,107.97392156862746,95.614,3.0,75.387,25.129
887,807,52,107.67625,95.868,3.0,80.803,26.93433333333333
887,813,52,107.70367307692308,95.818,2.0,50.519,25.2595
887,814,52,107.64228846153847,95.33,3.0,83.504,27.834666666666667
887,815,46,109.37165217391303,95.146,2.0,49.623999999999995,24.811999999999998
887,817,52,107.61536538461539,95.542,2.0,55.675,27.8375
887,818,35,108.94505714285714,98.37,2.0,55.735,27.8675
887,819,52,107.90517307692308,97.091,2.0,52.562,26.281
887,820,52,108.5983846153846,99.156,2.0,51.732,25.866
887,821,52,107.80271153846154,95.805,4.0,108.394,27.0985
887,822,52,107.77980769230768,96.312,2.0,62.082,31.041
887,823,52,108.60028846153847,98.722,3.0,78.72,26.24
887,824,52,107.99140384615384,97.978,2.0,51.656,25.828
888,1,60,101.69396666666665,94.156,3.0,58.123999999999995,19.374666666666666
888,3,60,102.02553333333334,94.181,3.0,61.581,20.527
888,4,60,101.37386666666667,93.468,3.0,59.214,19.738
888,8,60,101.26198333333333,93.767,3.0,59.296,19.765333333333334
888,13,3,100.35833333333333,98.89,,,
888,16,60,102.20748333333334,95.816,3.0,61.913,20.637666666666664
888,17,60,101.87121666666665,94.782,3.0,201.954,67.318
888,18,60,101.71178333333334,94.201,2.0,40.504000000000005,20.252000000000002
888,20,60,101.24518333333333,94.164,3.0,58.135999999999996,19.378666666666664
888,154,60,101.34235000000001,94.576,3.0,59.871,19.957
888,807,60,102.07671666666666,94.244,3.0,62.147,20.715666666666667
888,813,60,102.27733333333333,94.293,2.0,56.527,28.2635
888,814,60,102.14136666666667,96.566,2.0,42.03,21.015
888,815,60,101.88361666666667,96.134,2.0,40.864999999999995,20.432499999999997
888,817,60,102.19476666666667,95.982,3.0,59.994,19.998
888,818,22,101.86627272727272,99.281,1.0,23.147,23.147
888,819,59,103.56793220338983,97.584,3.0,67.07300000000001,22.35766666666667
888,820,59,103.73584745762713,98.383,4.0,82.679,20.66975
888,821,60,102.24785,95.792,3.0,60.845,20.281666666666666
888,822,59,103.11772881355932,93.972,2.0,79.491,39.7455
888,823,59,103.65425423728813,98.509,3.0,63.419,21.139666666666667
888,824,21,103.10361904761905,99.844,2.0,41.211,20.6055
890,1,70,87.8492142857143,84.647,3.0,65.43,21.810000000000002
890,3,64,88.82890625,85.089,3.0,66.497,22.165666666666667
890,4,70,88.29794285714286,85.394,3.0,65.601,21.867
890,8,70,88.00547142857143,85.26,2.0,43.804,21.902
890,13,70,88.6556,85.176,3.0,66.377,22.125666666666664
890,16,19,90.82636842105262,88.548,,,
890,17,70,88.10698571428571,84.069,3.0,66.133,22.04433333333333
890,18,70,88.61805714285714,86.195,2.0,44.602999999999994,22.301499999999997
890,20,70,88.0272,84.553,3.0,64.872,21.624
890,154,70,88.31057142857144,85.328,4.0,83.225,20.80625
890,807,69,89.83826086956522,86.74,3.0,61.42100000000001,20.47366666666667
890,813,69,89.41230434782608,85.597,3.0,68.779,22.926333333333332
890,814,66,90.08866666666667,86.608,3.0,68.504,22.834666666666667
890,815,69,89.15313043478261,86.143,2.0,45.045,22.5225
890,817,69,89.85376811594203,86.863,2.0,46.028999999999996,23.014499999999998
890,818,69,89.84491304347826,86.491,3.0,68.783,22.927666666666667
890,819,68,91.06308823529412,87.725,2.0,44.915,22.4575
890,820,67,92.67276119402985,88.16,3.0,67.881,22.627
890,821,28,91.66135714285714,89.135,1.0,22.425,22.425
890,822,42,91.11354761904762,87.127,2.0,44.635,22.3175
890,823,68,90.96935294117648,87.473,3.0,68.41499999999999,22.804999999999996
890,824,67,92.0324776119403,88.25,3.0,67.41,22.47
891,1,44,114.77113636363637,111.596,2.0,46.07899999999999,23.039499999999997
891,3,44,114.81972727272728,111.582,2.0,46.616,23.308
891,4,44,114.52420454545454,111.383,2.0,45.075,22.5375
891,8,25,117.07392,113.688,1.0,23.744,23.744
891,13,44,115.36631818181817,112.182,2.0,45.506,22.753
891,16,44,115.72143181818183,112.226,2.0,46.982,23.491
891,17,44,114.91002272727272,111.397,2.0,46.481,23.2405
891,18,44,115.06795454545454,110.823,2.0,45.782,22.891
891,20,44,114.14081818181818,110.756,2.0,45.569,22.7845
891,154,44,115.41004545454545,112.497,1.0,23.445,23.445
891,807,44,116.14668181818182,113.11,2.0,47.553,23.7765
891,813,43,117.76130232558138,112.579,3.0,93.181,31.060333333333332
891,814,26,117.70242307692308,114.757,2.0,47.015,23.5075
891,815,44,116.003,113.472,2.0,39.975,19.9875
891,817,44,115.8105909090909,110.967,2.0,46.015,23.0075
891,818,44,116.11218181818182,113.065,2.0,48.609,24.3045
891,819,8,121.44675,117.33,,,
891,820,42,119.7627619047619,114.924,3.0,65.356,21.78533333333333
891,821,44,116.42345454545455,111.849,3.0,62.906,20.968666666666667
891,822,44,116.583,112.688,2.0,46.951,23.4755
891,823,43,117.71123255813954,113.995,2.0,48.966,24.483
891,824,43,118.91746511627908,114.894,2.0,48.044,24.022
892,1,53,89.56375471698112,85.849,2.0,48.775000000000006,24.387500000000003
892,3,53,89.13869811320754,86.5,1.0,24.079,24.079
892,4,53,89.03432075471699,86.797,1.0,24.208,24.208
892,8,53,89.66126415094341,86.948,2.0,55.739000000000004,27.869500000000002
892,13,53,89.1077924528302,87.095,1.0,24.692,24.692
892,16,52,89.91334615384616,87.418,1.0,26.873,26.873
892,17,53,89.05098113207546,86.69,1.0,24.205,24.205
892,18,53,89.65432075471699,87.83,1.0,24.45,24.45
